Creating surface profile...
Computing temperature evolution...
Visualisation
         40024054 function calls (39816329 primitive calls) in 67.037 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       43    0.000    0.000    0.021    0.000 callconv.py:562(call_function)
      327    0.000    0.000    0.021    0.000 context.py:360(decref)
      318    0.001    0.000    0.021    0.000 lowering.py:1518(decref)
        1    0.000    0.000    0.021    0.021 axis.py:1(<module>)
  145/143    0.000    0.000    0.021    0.000 __init__.py:10(__getattr__)
    27373    0.007    0.000    0.020    0.000 abc.py:117(__instancecheck__)
        1    0.000    0.000    0.020    0.020 cpu.py:1(<module>)
     4259    0.006    0.000    0.020    0.000 types.py:77(__call__)
        1    0.000    0.000    0.020    0.020 offsetbox.py:1(<module>)
4747/3963    0.004    0.000    0.020    0.000 contextlib.py:139(__exit__)
        1    0.000    0.000    0.020    0.020 _add_newdocs_scalars.py:1(<module>)
      888    0.001    0.000    0.019    0.000 module.py:220(__next__)
        1    0.000    0.000    0.019    0.019 _axes.py:46(Axes)
    22170    0.009    0.000    0.019    0.000 utils.py:466(stream_list)
      348    0.002    0.000    0.019    0.000 instructions.py:191(set_weights)
 1472/284    0.008    0.000    0.019    0.000 sre_compile.py:87(_compile)
       58    0.019    0.000    0.019    0.000 enum.py:222(<setcomp>)
        1    0.000    0.000    0.019    0.019 lgmres.py:1(<module>)
        4    0.000    0.000    0.019    0.005 npyimpl.py:348(<listcomp>)
       25    0.000    0.000    0.019    0.001 npyimpl.py:161(_prepare_argument)
     8370    0.007    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
     9307    0.019    0.000    0.019    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.019    0.019 geo.py:1(<module>)
     1448    0.004    0.000    0.019    0.000 builder.py:769(store)
     1243    0.003    0.000    0.019    0.000 builder.py:967(extract_value)
     4281    0.002    0.000    0.019    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
    46335    0.018    0.000    0.018    0.000 sheet.py:714(put_cell_unragged)
      870    0.001    0.000    0.018    0.000 base.py:41(find)
     1475    0.003    0.000    0.018    0.000 instructions.py:531(descr)
        1    0.000    0.000    0.018    0.018 readers.py:1688(read)
      540    0.003    0.000    0.018    0.000 module.py:45(add_metadata)
      563    0.002    0.000    0.018    0.000 typeof.py:32(typeof)
       11    0.000    0.000    0.018    0.002 untyped_passes.py:224(run_pass)
        1    0.000    0.000    0.018    0.018 parfor_lowering.py:1(<module>)
       44    0.000    0.000    0.018    0.000 typeinfer.py:467(__call__)
        1    0.000    0.000    0.018    0.018 platform.py:1(<module>)
     7237    0.010    0.000    0.017    0.000 inspect.py:2637(__init__)
       24    0.000    0.000    0.017    0.001 castgraph.py:131(unsafe)
     3573    0.016    0.000    0.017    0.000 {method 'sub' of 're.Pattern' objects}
      441    0.017    0.000    0.017    0.000 {built-in method builtins.dir}
        2    0.000    0.000    0.017    0.008 core.py:235(read_style_directory)
     1009    0.006    0.000    0.017    0.000 utils.py:311(order_by_target_specificity)
     4316    0.017    0.000    0.017    0.000 {built-in method posix.stat}
        9    0.000    0.000    0.017    0.002 common.py:1(<module>)
     2106    0.002    0.000    0.016    0.000 <frozen importlib._bootstrap>:391(cached)
      969    0.001    0.000    0.016    0.000 __init__.py:695(__setitem__)
        2    0.000    0.000    0.016    0.008 indexing.py:1(<module>)
3611/3571    0.002    0.000    0.016    0.000 manager.py:22(lookup)
      429    0.001    0.000    0.016    0.000 artist.py:1540(number_of_parameters)
  688/610    0.000    0.000    0.016    0.000 ir_utils.py:1520(guard)
    27445    0.016    0.000    0.016    0.000 {method 'tell' of '_io.BufferedReader' objects}
      563    0.001    0.000    0.016    0.000 functools.py:884(wrapper)
26102/25552    0.006    0.000    0.015    0.000 {built-in method builtins.repr}
       33    0.000    0.000    0.015    0.000 postproc.py:157(_insert_var_dels)
     1519    0.004    0.000    0.015    0.000 context.py:542(_rate_arguments)
        1    0.000    0.000    0.015    0.015 polar.py:1(<module>)
       33    0.004    0.000    0.015    0.000 postproc.py:178(_patch_var_dels)
      301    0.002    0.000    0.015    0.000 base.py:48(_find)
       11    0.001    0.000    0.015    0.001 inline_closurecall.py:82(run)
      292    0.005    0.000    0.015    0.000 lowering.py:380(<listcomp>)
      276    0.001    0.000    0.015    0.000 _decorators.py:360(decorator)
2960/2958    0.001    0.000    0.015    0.000 manager.py:33(__getitem__)
     1082    0.015    0.000    0.015    0.000 {built-in method io.open_code}
        1    0.000    0.000    0.015    0.015 parfor.py:1(<module>)
     1116    0.002    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
        1    0.000    0.000    0.015    0.015 Image.py:1(<module>)
       27    0.001    0.000    0.014    0.001 arrayobj.py:181(populate_array)
       11    0.000    0.000    0.014    0.001 typeinfer.py:1036(build_constraint)
        1    0.000    0.000    0.014    0.014 entrypoints.py:1(<module>)
        1    0.000    0.000    0.014    0.014 lines.py:1(<module>)
      356    0.000    0.000    0.014    0.000 typeinfer.py:1384(constrain_statement)
       11    0.000    0.000    0.014    0.001 ssa.py:26(reconstruct_ssa)
      144    0.000    0.000    0.014    0.000 cgutils.py:124(_make_refs)
      171    0.001    0.000    0.014    0.000 extending.py:205(decorate)
       11    0.000    0.000    0.014    0.001 ssa.py:47(_run_ssa)
       49    0.000    0.000    0.014    0.000 base.py:415(declare_function)
       11    0.000    0.000    0.014    0.001 interpreter.py:1361(post_process)
     1243    0.003    0.000    0.014    0.000 instructions.py:642(__init__)
      330    0.001    0.000    0.014    0.000 typeinfer.py:1451(typeof_assign)
      287    0.000    0.000    0.014    0.000 typeinfer.py:1471(resolve_value_type)
       12    0.000    0.000    0.014    0.001 codegen.py:1393(_add_module)
       12    0.000    0.000    0.014    0.001 codegen.py:1094(add_module)
      155    0.000    0.000    0.014    0.000 _decorators.py:481(__call__)
     4174    0.005    0.000    0.014    0.000 weakref.py:415(__getitem__)
    27373    0.009    0.000    0.014    0.000 {built-in method _abc._abc_instancecheck}
   152735    0.014    0.000    0.014    0.000 {built-in method unicodedata.east_asian_width}
    46336    0.013    0.000    0.013    0.000 _xlrd.py:77(_parse_cell)
    27637    0.009    0.000    0.013    0.000 ir.py:1221(find_insts)
       12    0.000    0.000    0.013    0.001 codegen.py:1087(_load_defined_symbols)
      214    0.000    0.000    0.013    0.000 context.py:354(incref)
        1    0.000    0.000    0.013    0.013 py3k.py:1(<module>)
       11    0.000    0.000    0.013    0.001 typed_passes.py:461(run_pass)
  400/380    0.001    0.000    0.013    0.000 typing.py:306(inner)
     1323    0.001    0.000    0.013    0.000 <frozen importlib._bootstrap>:169(__enter__)
    27434    0.007    0.000    0.013    0.000 _idl.py:90(_read_bytes)
       11    0.000    0.000    0.013    0.001 ir_utils.py:2213(check_and_legalize_ir)
5983/5935    0.007    0.000    0.013    0.000 values.py:445(__init__)
      616    0.001    0.000    0.013    0.000 value.py:143(name)
        1    0.000    0.000    0.013    0.013 image.py:1(<module>)
       92    0.001    0.000    0.013    0.000 __init__.py:1368(_preprocess_data)
        1    0.000    0.000    0.013    0.013 callwrapper.py:101(build)
      901    0.002    0.000    0.013    0.000 builder.py:568(_icmp)
        1    0.000    0.000    0.012    0.012 callwrapper.py:126(build_wrapper)
     1448    0.002    0.000    0.012    0.000 instructions.py:431(__init__)
     1810    0.007    0.000    0.012    0.000 functools.py:35(update_wrapper)
      314    0.001    0.000    0.012    0.000 overrides.py:170(decorator)
     2581    0.004    0.000    0.012    0.000 abstract.py:48(_intern)
        1    0.000    0.000    0.012    0.012 python_parser.py:245(read)
      409    0.000    0.000    0.012    0.000 targetconfig.py:196(values)
     1128    0.002    0.000    0.012    0.000 builder.py:756(load)
       24    0.000    0.000    0.012    0.001 codegen.py:1091(<setcomp>)
       42    0.000    0.000    0.012    0.000 callconv.py:400(return_user_exc)
        1    0.000    0.000    0.012    0.012 python_parser.py:338(_convert_data)
        1    0.001    0.001    0.012    0.012 base_parser.py:503(_convert_to_ndarrays)
      409    0.003    0.000    0.012    0.000 targetconfig.py:199(<dictcomp>)
      301    0.001    0.000    0.012    0.000 base.py:55(_select_compatible)
     7937    0.005    0.000    0.012    0.000 enum.py:359(__call__)
     1220    0.008    0.000    0.011    0.000 inspect.py:2920(__init__)
4048/3861    0.002    0.000    0.011    0.000 {built-in method builtins.any}
      683    0.001    0.000    0.011    0.000 models.py:629(get)
       25    0.000    0.000    0.011    0.000 slicing.py:151(slice_constructor_impl)
     4050    0.005    0.000    0.011    0.000 artist.py:1559(aliased_name)
       12    0.000    0.000    0.011    0.001 codegen.py:1296(_scan_and_fix_unresolved_refs)
      929    0.001    0.000    0.011    0.000 artist.py:1546(is_alias)
     8570    0.005    0.000    0.011    0.000 event.py:100(__init__)
      606    0.001    0.000    0.011    0.000 models.py:709(getter)
        1    0.000    0.000    0.011    0.011 ir_utils.py:1(<module>)
     1475    0.002    0.000    0.011    0.000 instructions.py:532(<listcomp>)
     4747    0.003    0.000    0.011    0.000 contextlib.py:279(helper)
     1726    0.003    0.000    0.011    0.000 base.py:102(_match_arglist)
      760    0.000    0.000    0.011    0.000 builder.py:579(icmp_signed)
        1    0.000    0.000    0.011    0.011 wavfile.py:1(<module>)
        9    0.000    0.000    0.011    0.001 typeconv.py:103(safe_unsafe)
10856/7064    0.003    0.000    0.011    0.000 abc.py:121(__subclasscheck__)
    56101    0.011    0.000    0.011    0.000 {built-in method builtins.min}
      915    0.002    0.000    0.011    0.000 instructions.py:181(descr)
      248    0.000    0.000    0.011    0.000 extending.py:138(register_jitable)
        1    0.000    0.000    0.011    0.011 arraymath.py:1(<module>)
     8198    0.006    0.000    0.011    0.000 values.py:564(_get_reference)
       93    0.004    0.000    0.011    0.000 __init__.py:328(namedtuple)
        2    0.000    0.000    0.010    0.005 _adapters.py:1(<module>)
2836/2833    0.002    0.000    0.010    0.000 context.py:517(can_convert)
       11    0.000    0.000    0.010    0.001 typed_passes.py:787(run_pass)
       11    0.000    0.000    0.010    0.001 ssa.py:145(_find_defs_violators)
     1096    0.001    0.000    0.010    0.000 re.py:202(sub)
     2000    0.001    0.000    0.010    0.000 values.py:507(__hash__)
        1    0.000    0.000    0.010    0.010 _pickle.py:1(<module>)
16566/16241    0.008    0.000    0.010    0.000 abstract.py:120(__eq__)
     2577    0.007    0.000    0.010    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
      667    0.002    0.000    0.010    0.000 std.py:339(fp_write)
     1683    0.002    0.000    0.010    0.000 cpu_options.py:16(__repr__)
        1    0.000    0.000    0.010    0.010 npydecl.py:1(<module>)
      447    0.001    0.000    0.010    0.000 base.py:503(get_constant_generic)
      100    0.003    0.000    0.010    0.000 artist.py:170(<listcomp>)
        1    0.000    0.000    0.010    0.010 axis3d.py:1(<module>)
      432    0.010    0.000    0.010    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.010    0.010 index_tricks.py:1(<module>)
       99    0.000    0.000    0.010    0.000 postproc.py:51(deadmaps)
    12429    0.007    0.000    0.010    0.000 pprint.py:102(_safe_tuple)
      470    0.001    0.000    0.010    0.000 module.py:251(_next)
        1    0.000    0.000    0.010    0.010 cffi_utils.py:1(<module>)
        1    0.000    0.000    0.010    0.010 api.py:41(__init__)
     1448    0.003    0.000    0.010    0.000 instructions.py:435(descr)
      256    0.001    0.000    0.010    0.000 base_parser.py:662(_infer_types)
      911    0.003    0.000    0.010    0.000 instructions.py:325(__init__)
        2    0.000    0.000    0.009    0.005 array.py:1(<module>)
        1    0.000    0.000    0.009    0.009 typedlist.py:1(<module>)
      313    0.000    0.000    0.009    0.000 entrypoints.py:23(init_all)
     8370    0.007    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
        1    0.000    0.000    0.009    0.009 cm.py:1(<module>)
        3    0.000    0.000    0.009    0.003 numeric.py:1(<module>)
        1    0.000    0.000    0.009    0.009 message.py:1(<module>)
        1    0.000    0.000    0.009    0.009 dispatcher.py:281(_compilation_chain_init_hook)
     1254    0.002    0.000    0.009    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
      313    0.001    0.000    0.009    0.000 context.py:263(resolve_getattr)
        1    0.000    0.000    0.009    0.009 quiver.py:1(<module>)
       39    0.000    0.000    0.009    0.000 module.py:167(link_in)
        1    0.000    0.000    0.009    0.009 __init__.py:999(entry_points)
        1    0.000    0.000    0.009    0.009 __init__.py:456(load)
        1    0.000    0.000    0.009    0.009 series.py:1(<module>)
       74    0.000    0.000    0.009    0.000 __init__.py:1018(<genexpr>)
10856/7064    0.008    0.000    0.009    0.000 {built-in method _abc._abc_subclasscheck}
      166    0.001    0.000    0.009    0.000 overload_glue.py:126(_build)
      366    0.001    0.000    0.009    0.000 interpreter.py:1638(_dispatch)
     4814    0.005    0.000    0.009    0.000 sheet.py:2219(unpack_RK)
      111    0.006    0.000    0.009    0.000 {built-in method builtins.eval}
     3296    0.003    0.000    0.009    0.000 numpy_support.py:339(ufunc_can_cast)
     1128    0.001    0.000    0.009    0.000 instructions.py:410(__init__)
     1384    0.001    0.000    0.009    0.000 utils.py:125(inner)
       13    0.000    0.000    0.009    0.001 pprint.py:469(_pprint_default_dict)
       25    0.000    0.000    0.009    0.000 cgutils.py:694(get_item_pointer)
     1026    0.001    0.000    0.009    0.000 instructions.py:177(__init__)
        1    0.000    0.000    0.009    0.009 cparser.py:1(<module>)
      418    0.001    0.000    0.009    0.000 value.py:206(is_declaration)
5708/5686    0.004    0.000    0.009    0.000 values.py:455(_get_reference)
        9    0.000    0.000    0.009    0.001 typeconv.py:96(promote_unsafe)
        1    0.000    0.000    0.008    0.008 subprocess.py:1(<module>)
       11    0.001    0.000    0.008    0.001 byteflow.py:78(run)
     1117    0.002    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
37663/34143    0.006    0.000    0.008    0.000 {built-in method builtins.hash}
       11    0.000    0.000    0.008    0.001 ir.py:1554(dump_to_string)
     1685    0.007    0.000    0.008    0.000 functions.py:245(__init__)
       11    0.000    0.000    0.008    0.001 ir.py:1528(dump)
    22170    0.006    0.000    0.008    0.000 utils.py:475(sublist_iterator)
        1    0.000    0.000    0.008    0.008 randomdecl.py:1(<module>)
     1503    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       22    0.001    0.000    0.008    0.000 ir.py:1254(dump)
    10930    0.006    0.000    0.008    0.000 targetconfig.py:111(getter)
        1    0.000    0.000    0.008    0.008 randomimpl.py:1(<module>)
        2    0.000    0.000    0.008    0.004 extending.py:1(<module>)
       49    0.000    0.000    0.008    0.000 callconv.py:505(decorate_function)
        8    0.000    0.000    0.008    0.001 utils.py:1(<module>)
        1    0.000    0.000    0.008    0.008 cm.py:33(_gen_cmap_registry)
     1156    0.004    0.000    0.008    0.000 enum.py:89(__setitem__)
        2    0.000    0.000    0.008    0.004 _pep440.py:1(<module>)
     4747    0.007    0.000    0.008    0.000 contextlib.py:102(__init__)
       28    0.000    0.000    0.008    0.000 slicing.py:61(get_slice_length)
       11    0.000    0.000    0.008    0.001 untyped_passes.py:118(run_pass)
        1    0.000    0.000    0.008    0.008 ExifTags.py:1(<module>)
       25    0.001    0.000    0.008    0.000 std.py:837(__init__)
      976    0.001    0.000    0.008    0.000 builder.py:248(append_basic_block)
      418    0.001    0.000    0.008    0.000 module.py:240(_next)
