Creating surface profile...
Computing temperature evolution...
Visualisation
         4014645 function calls (3968377 primitive calls) in 6.743 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 sysconfig.py:567(get_path)
        1    0.000    0.000    0.000    0.000 sysconfig.py:555(get_paths)
       58    0.000    0.000    0.000    0.000 contextlib.py:139(__exit__)
        1    0.000    0.000    0.000    0.000 base.py:112(ExtensionArray)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
      538    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
  274/255    0.000    0.000    0.000    0.000 results.py:159(__init__)
      131    0.000    0.000    0.000    0.000 expr.py:181(<genexpr>)
       53    0.000    0.000    0.000    0.000 std.py:188(__format__)
       50    0.000    0.000    0.000    0.000 deprecation.py:440(<listcomp>)
        1    0.000    0.000    0.000    0.000 _arrays.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:214(_expand_vars)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:1(<module>)
      166    0.000    0.000    0.000    0.000 colors.py:944(copy)
        9    0.000    0.000    0.000    0.000 accessor.py:141(add_delegate_accessors)
        1    0.000    0.000    0.000    0.000 text.py:108(Text)
      698    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
        1    0.000    0.000    0.000    0.000 image.py:857(AxesImage)
      103    0.000    0.000    0.000    0.000 codecs.py:319(decode)
       29    0.000    0.000    0.000    0.000 pathlib.py:438(_select_from)
       22    0.000    0.000    0.000    0.000 pathlib.py:569(_parse_args)
      131    0.000    0.000    0.000    0.000 core.py:1915(__eq__)
       11    0.000    0.000    0.000    0.000 core.py:1663(__call__)
        1    0.000    0.000    0.000    0.000 _flinalg_py.py:1(<module>)
       43    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
      126    0.000    0.000    0.000    0.000 colors.py:958(__init__)
        1    0.000    0.000    0.000    0.000 colorbar.py:195(Colorbar)
      244    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        7    0.000    0.000    0.000    0.000 core.py:1392(__radd__)
       18    0.000    0.000    0.000    0.000 cycler.py:415(cycler)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:59(comma_separated)
        1    0.000    0.000    0.000    0.000 dataclasses.py:598(_frozen_get_del_attr)
        1    0.000    0.000    0.000    0.000 relativedelta.py:1(<module>)
      119    0.000    0.000    0.000    0.000 extension.py:35(_inherit_from_data)
       32    0.000    0.000    0.000    0.000 __init__.py:651(__init__)
       30    0.000    0.000    0.000    0.000 _idl.py:158(_read_string)
       32    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        9    0.000    0.000    0.000    0.000 accessor.py:58(_add_delegate_accessors)
      618    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
        1    0.000    0.000    0.000    0.000 calendar.py:1(<module>)
        8    0.000    0.000    0.000    0.000 formatting.py:525(handle_format)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 TiffTags.py:419(_populate)
      256    0.000    0.000    0.000    0.000 managers.py:2237(_grouping_func)
      569    0.000    0.000    0.000    0.000 typing.py:1031(__eq__)
        2    0.000    0.000    0.000    0.000 common.py:280(_get_filepath_or_buffer)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
       23    0.000    0.000    0.000    0.000 core.py:4948(__init__)
       14    0.000    0.000    0.000    0.000 core.py:8149(__init__)
        1    0.000    0.000    0.000    0.000 dtypes.py:823(PeriodDtype)
       20    0.000    0.000    0.000    0.000 _decorators.py:169(_deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 create_profiles.py:17(__init__)
       26    0.000    0.000    0.000    0.000 artist.py:45(allow_rasterization)
        1    0.000    0.000    0.000    0.000 align.py:1(<module>)
        8    0.000    0.000    0.000    0.000 core.py:561(_setResultsName)
     1315    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        3    0.000    0.000    0.000    0.000 expr.py:283(disallowed)
        1    0.000    0.000    0.000    0.000 _mixins.py:96(NDArrayBackedExtensionArray)
      676    0.000    0.000    0.000    0.000 sre_parse.py:169(__setitem__)
        1    0.000    0.000    0.000    0.000 pyarrow.py:1(<module>)
      809    0.000    0.000    0.000    0.000 {built-in method time.time}
       14    0.000    0.000    0.000    0.000 pathlib.py:589(_from_parts)
       45    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(copyto)
        1    0.000    0.000    0.000    0.000 patches.py:1312(FancyArrow)
        1    0.000    0.000    0.000    0.000 printing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:604(Axis)
       48    0.000    0.000    0.000    0.000 sre_compile.py:437(<listcomp>)
        1    0.000    0.000    0.000    0.000 sql.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1256(Arrow)
      244    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 axis3d.py:53(Axis)
       10    0.000    0.000    0.000    0.000 version.py:43(parse)
       13    0.000    0.000    0.000    0.000 textwrap.py:473(indent)
        1    0.000    0.000    0.000    0.000 array.py:160(ArrowExtensionArray)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
      166    0.000    0.000    0.000    0.000 colors.py:762(__copy__)
        1    0.000    0.000    0.000    0.000 range.py:66(RangeIndex)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
       99    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
       18    0.000    0.000    0.000    0.000 cycler.py:474(_cycler)
       14    0.000    0.000    0.000    0.000 core.py:8154(getdoc)
        1    0.000    0.000    0.000    0.000 numpy_.py:1(<module>)
      256    0.000    0.000    0.000    0.000 common.py:544(is_string_dtype)
       51    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
      344    0.000    0.000    0.000    0.000 inspect.py:199(ismethod)
      614    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
       10    0.000    0.000    0.000    0.000 version.py:183(__init__)
       39    0.000    0.000    0.000    0.000 pathlib.py:631(__fspath__)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
      607    0.000    0.000    0.000    0.000 _decorators.py:314(<lambda>)
     1376    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:368(_make_selector)
        1    0.000    0.000    0.000    0.000 arraylike.py:33(OpsMixin)
     1248    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       32    0.000    0.000    0.000    0.000 _collections_abc.py:991(update)
       11    0.000    0.000    0.000    0.000 pathlib.py:957(__new__)
      363    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
      259    0.000    0.000    0.000    0.000 common.py:1154(needs_i8_conversion)
        1    0.000    0.000    0.000    0.000 widgets.py:2529(SpanSelector)
     1463    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:434(__init__)
        1    0.000    0.000    0.000    0.000 table.py:35(Cell)
        1    0.000    0.000    0.000    0.000 ExifTags.py:304(GPS)
      364    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
      312    0.000    0.000    0.000    0.000 rcsetup.py:800(_convert_validator_spec)
      366    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:260(compile_pattern)
      365    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
        2    0.000    0.000    0.000    0.000 textwrap.py:389(fill)
       56    0.000    0.000    0.000    0.000 std.py:108(release)
      814    0.000    0.000    0.000    0.000 typing.py:1022(<genexpr>)
     1303    0.000    0.000    0.000    0.000 inspect.py:3006(parameters)
      876    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:362(_get_scalar_type_map)
     1533    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:572(matplotlib_fname)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:373(<dictcomp>)
       40    0.000    0.000    0.000    0.000 colors.py:1140(__init__)
        7    0.000    0.000    0.000    0.000 core.py:5590(__add__)
      821    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
      314    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
        2    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
       18    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
       32    0.000    0.000    0.000    0.000 colors.py:479(<setcomp>)
        1    0.000    0.000    0.000    0.000 stata.py:821(StataMissingValue)
        1    0.000    0.000    0.000    0.000 patches.py:1894(Arc)
        1    0.000    0.000    0.000    0.000 widgets.py:604(RangeSlider)
       20    0.000    0.000    0.000    0.000 colors.py:1180(reversed)
        2    0.000    0.000    0.000    0.000 _strptime.py:88(__calc_month)
        1    0.000    0.000    0.000    0.000 python_parser.py:358(_infer_columns)
       25    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
        1    0.000    0.000    0.000    0.000 process.py:1(<module>)
        1    0.000    0.000    0.000    0.000 string_arrow.py:1(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:364(fill)
        1    0.000    0.000    0.000    0.000 core.py:450(DebugActions)
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
     1123    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       44    0.000    0.000    0.000    0.000 results.py:533(copy)
      411    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        2    0.000    0.000    0.000    0.000 textwrap.py:350(wrap)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1486(CirclePolygon)
        8    0.000    0.000    0.000    0.000 formatting.py:462(is_date_format_string)
       59    0.000    0.000    0.000    0.000 _decorators.py:467(__call__)
      192    0.000    0.000    0.000    0.000 inspect.py:1867(_signature_get_user_defined_method)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
       33    0.000    0.000    0.000    0.000 _methods.py:54(_any)
       12    0.000    0.000    0.000    0.000 _strptime.py:219(__seqToRE)
        1    0.000    0.000    0.000    0.000 ImageFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extension.py:1(<module>)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
        1    0.000    0.000    0.000    0.000 period.py:79(PeriodIndex)
       64    0.000    0.000    0.000    0.000 inspect.py:1985(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 _decomp_schur.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:989(<dictcomp>)
       76    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 base_parser.py:79(ParserBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1145(OffsetImage)
      301    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
        1    0.000    0.000    0.000    0.000 biffh.py:1(<module>)
       20    0.000    0.000    0.000    0.000 results.py:431(__iadd__)
        1    0.000    0.000    0.000    0.000 collections.py:1274(RegularPolyCollection)
       52    0.000    0.000    0.000    0.000 {built-in method now}
       58    0.000    0.000    0.000    0.000 contextlib.py:279(helper)
      448    0.000    0.000    0.000    0.000 colors.py:338(<genexpr>)
        1    0.000    0.000    0.000    0.000 rolling.py:918(Window)
        1    0.000    0.000    0.000    0.000 _mio5_params.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:140(_safe_realpath)
        1    0.000    0.000    0.000    0.000 threading.py:916(start)
        6    0.000    0.000    0.000    0.000 patches.py:2244(<listcomp>)
        4    0.000    0.000    0.000    0.000 __init__.py:593(gen_candidates)
        2    0.000    0.000    0.000    0.000 posixpath.py:392(realpath)
       48    0.000    0.000    0.000    0.000 dataclasses.py:663(_is_type)
        1    0.000    0.000    0.000    0.000 widgets.py:2032(MultiCursor)
        1    0.000    0.000    0.000    0.000 pytables.py:4757(AppendableMultiFrameTable)
     1866    0.000    0.000    0.000    0.000 __init__.py:831(<lambda>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:908(AnchoredOffsetbox)
      183    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
       18    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
      116    0.000    0.000    0.000    0.000 re.py:330(filter)
       10    0.000    0.000    0.000    0.000 core.py:4147(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 series.py:5077(reindex)
       39    0.000    0.000    0.000    0.000 core.py:2981(_generateDefaultName)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
      161    0.000    0.000    0.000    0.000 _decorators.py:501(__init__)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _strptime.py:80(__calc_weekday)
      257    0.000    0.000    0.000    0.000 common.py:537(is_string_or_object_np_dtype)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:665(Rectangle)
        9    0.000    0.000    0.000    0.000 enum.py:980(__or__)
        1    0.000    0.000    0.000    0.000 doc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1483(EventCollection)
      166    0.000    0.000    0.000    0.000 colors.py:659(__init__)
      166    0.000    0.000    0.000    0.000 doc.py:11(create_section_header)
        1    0.000    0.000    0.000    0.000 _interface.py:1(<module>)
